label,darker,gradient,reddish,metallic,colorful,black,black_thin,dominating_color,color_bin_1,color_bin_2,color_bin_3,color_bin_4,color_bin_5,color_bin_6,color_bin_7,color_bin_8,color_bin_9,color_entropy,rough,dominating_texture,texture_0,texture_1,texture_2,texture_3,texture_4,texture_5,texture_6,texture_7,texture_8,texture_9,rough_entropy,lengthy,number_lengthy_objects,lengthy_aspect_ratio,rel_length,circle,in_shape,roundness
Graffiti,0.0,0.9292469297401149,0.0,0.40812797233030695,0.1474275832252486,0.0,0.0,6,0.07392996108949416,0.1664504971897968,0.007349762213575443,0.02594033722438392,0.16731517509727625,0.5123216601815823,0.028102031993082578,0.00864677907479464,0.009943795936013834,2.09326957159158,0.0,9,0.07782101167315175,0.11932555123216602,0.04626026805015132,0.059230436662343275,0.10462602680501513,0.06052745352356247,0.05231301340250757,0.11154345006485085,0.09900562040639861,0.269347168179853,3.100608352568332,0.0,0,1.0,0.0,1,1.0,0.8051763807592579
Graffiti,0.0,0.9754673413958754,0.0,0.5370705244122965,0.06871609403254973,0.0,0.0,6,0.06690777576853527,0.06329113924050633,0.0,0.02531645569620253,0.045207956600361664,0.6962025316455697,0.045207956600361664,0.019891500904159132,0.0379746835443038,1.7065823123659487,0.0,9,0.06148282097649186,0.09764918625678119,0.06690777576853527,0.07414104882459313,0.162748643761302,0.13562386980108498,0.0759493670886076,0.0705244122965642,0.06690777576853527,0.18806509945750452,3.198334996815008,0.0,0,1.0,0.0,0,0.0,0.0
Graffiti,0.0,0.9757684503472266,0.0,0.0,0.0,0.0,0.0,5,0.05097365406643757,0.08934707903780069,0.020618556701030927,0.06414662084765177,0.502290950744559,0.16380297823596793,0.05097365406643757,0.0143184421534937,0.043528064146620846,2.3297815917877243,0.0,9,0.04009163802978236,0.09106529209621993,0.03436426116838488,0.06930126002290951,0.15349369988545247,0.10194730813287514,0.07731958762886598,0.12027491408934708,0.10309278350515463,0.20904925544100803,3.14872015602693,0.0,0,1.0,0.0,0,0.0,0.0
Graffiti,0.0,0.9534731012304376,0.0,0.3632075471698113,0.02358490566037736,0.0,0.0,5,0.02830188679245283,0.059748427672955975,0.018867924528301886,0.08176100628930817,0.7688679245283019,0.007861635220125786,0.0015723270440251573,0.025157232704402517,0.007861635220125786,1.3416308764961093,0.0,9,0.05188679245283019,0.1289308176100629,0.031446540880503145,0.05660377358490566,0.1650943396226415,0.07232704402515723,0.036163522012578615,0.1320754716981132,0.05817610062893082,0.2672955974842767,3.0035078235624124,0.550314465408805,0,1.0,0.0,0,0.9811320754716981,0.6158980908716155
Drainage,0.17857142857142858,1.060468135138568,0.02619047619047619,0.018253968253968255,0.051587301587301584,0.0007936507936507937,0.12142857142857143,7,0.11825396825396825,0.05396825396825397,0.0007936507936507937,0.0007936507936507937,0.002380952380952381,0.35,0.3746031746031746,0.05793650793650794,0.04126984126984127,2.117247689349753,0.0,4,0.05238095238095238,0.08412698412698413,0.06190476190476191,0.09603174603174604,0.24682539682539684,0.12063492063492064,0.03492063492063492,0.08571428571428572,0.05476190476190476,0.1626984126984127,3.091221870953242,0.0,0,1.0,0.0,1,1.0,0.8051763807592579
Rust,0.17857142857142858,1.060468135138568,0.02619047619047619,0.018253968253968255,0.051587301587301584,0.0007936507936507937,0.12142857142857143,7,0.11825396825396825,0.05396825396825397,0.0007936507936507937,0.0007936507936507937,0.002380952380952381,0.35,0.3746031746031746,0.05793650793650794,0.04126984126984127,2.117247689349753,0.0,4,0.05238095238095238,0.08412698412698413,0.06190476190476191,0.09603174603174604,0.24682539682539684,0.12063492063492064,0.03492063492063492,0.08571428571428572,0.05476190476190476,0.1626984126984127,3.091221870953242,0.0,0,1.0,0.0,1,1.0,0.8051763807592579
Rust,0.0,0.7334514324190007,0.6187050359712231,0.0,0.2517985611510791,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.02158273381294964,0.02158273381294964,0.03597122302158273,0.07913669064748201,0.30935251798561153,0.16546762589928057,0.050359712230215826,0.1366906474820144,0.08633093525179857,0.09352517985611511,2.888496135460234,1.0,0,1.0,0.0,0,1.0,0.7288633532340019
ExposedRebars,0.0,0.7584374666239453,0.6615384615384615,0.0,0.2692307692307692,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.015384615384615385,0.015384615384615385,0.023076923076923078,0.08461538461538462,0.3153846153846154,0.15384615384615385,0.05384615384615385,0.14615384615384616,0.09230769230769231,0.1,2.8347200980393636,1.0,0,1.0,0.0,0,0.9846153846153847,0.7288633532340019
Wetspot,0.7239796344211669,0.9550519534142395,0.0,0.0030882230197813204,0.018821467323261832,0.026667223103246807,0.1398881562473917,6,0.1912194307653785,0.1346715633085719,0.009264669059343962,0.011810366413488023,0.015441115098906602,0.3422084967865788,0.28682914614806776,0.00041732743510558383,0.008137884984558886,2.1844103686232113,0.05266672231032468,4,0.031925548785577164,0.06364243385360153,0.05558801435606377,0.1095067189717052,0.173691678490944,0.15516234037225607,0.0880560888072782,0.08955846757365829,0.08258909940739505,0.15027960938152074,3.1769508806410536,0.005592187630414824,0,1.0,0.01491764559908291,1,0.22919622735998665,0.8051763807592579
Graffiti,0.0,1.1458764267457584,0.000942951438000943,0.3983969825553984,0.4097123998114097,0.01272984441301273,0.4648750589344649,6,0.011315417256011316,0.011315417256011316,0.005657708628005658,0.013672795851013672,0.08297972654408298,0.7472890146157473,0.05704856199905705,0.02263083451202263,0.04809052333804809,1.4552150943209856,0.0014144271570014145,9,0.11173974540311174,0.10513908533710514,0.041961338991041965,0.06883545497406883,0.06930693069306931,0.050447901933050446,0.04856199905704856,0.10843941537010844,0.1173974540311174,0.2781706742102782,3.072742006394046,0.0,0,1.0,0.0,1,1.0,0.8460444377217229
Graffiti,0.09913081747166905,1.1309272885225365,0.007921663549345363,0.2944218285840026,0.46143690174936736,0.05006051270766861,0.32676862141049623,6,0.053691275167785234,0.05413136758719331,0.00924194080756959,0.08284739795357025,0.1883595555066564,0.5672791286170096,0.0244251292771482,0.010452194960941798,0.009572010122125647,1.995837721445621,0.0,9,0.12135548465177687,0.1092529431180548,0.04907030476400044,0.04808009682033227,0.05919243041038618,0.048520189239740344,0.04631972714269997,0.1063923423919023,0.11783474529651226,0.29398173616459455,3.0273542341347666,0.0,0,1.0,0.0,1,1.0,0.8460444377217229
Graffiti,0.0,0.8970445746014546,0.0,0.6212389380530974,0.20353982300884957,0.0,0.09911504424778761,6,0.0035398230088495575,0.0035398230088495575,0.01415929203539823,0.008849557522123894,0.0743362831858407,0.7734513274336283,0.09380530973451327,0.02831858407079646,0.0,1.2362528015596193,0.0,9,0.10088495575221239,0.09557522123893805,0.04424778761061947,0.07256637168141593,0.07079646017699115,0.0584070796460177,0.04247787610619469,0.10619469026548672,0.13451327433628318,0.2743362831858407,3.079397088833012,0.0,0,1.0,0.0,0,1.0,0.7764028609619982
Graffiti,0.0,1.012232630757221,0.0,0.46458333333333335,0.46041666666666664,0.0,0.0,6,0.0,0.004166666666666667,0.0,0.0,0.03125,0.8604166666666667,0.08541666666666667,0.010416666666666666,0.008333333333333333,0.8051368585373997,0.0,9,0.10625,0.10625,0.020833333333333332,0.0625,0.04375,0.0625,0.06041666666666667,0.08541666666666667,0.125,0.32708333333333334,2.9513307168473335,0.0,0,1.0,0.0,0,1.0,0.8460444377217229
Graffiti,0.0,0.9938637190499185,0.144391785150079,0.14228541337546077,0.2313849394418115,0.029805160610847814,0.749025803054239,2,0.3035281727224855,0.5849394418114797,0.026540284360189573,0.005687203791469194,0.0009478672985781991,0.008214849921011059,0.010215903106898367,0.023275408109531333,0.03665086887835703,1.5910845245227418,0.0,9,0.134913112164297,0.11627172195892575,0.03759873617693523,0.034965771458662455,0.04191679831490258,0.03875724065297525,0.042864665613480776,0.10753027909426013,0.12775144813059505,0.31743022643496577,2.917006042718662,0.0,0,1.0,0.0,1,1.0,0.7991125194425883
Graffiti,0.0,1.0374467943936452,0.0,0.9724192277383766,0.022852639873916468,0.0,0.0,6,0.0,0.0,0.0,0.016548463356973995,0.3065405831363278,0.6737588652482269,0.0031520882584712374,0.0,0.0,1.030861905114455,0.0,9,0.12293144208037825,0.11347517730496454,0.037037037037037035,0.029156816390858944,0.04491725768321513,0.05358550039401103,0.04728132387706856,0.10795902285263988,0.11189913317572892,0.3317572892040977,2.9166636689691923,0.0031520882584712374,0,1.0,0.0,0,1.0,0.8460444377217229
Graffiti,0.085708510208207,1.105710199524695,0.0,0.3005862138669901,0.5599353143319183,0.0390135435617546,0.45664038811400853,5,0.0,0.0026278552658176675,0.05700424499696786,0.20234485546796038,0.37780473013947846,0.3549626035981403,0.005255710531635335,0.0,0.0,1.8252885377885848,0.0,9,0.11481706084495653,0.10511421063270669,0.059227814837275114,0.04730139478471801,0.04487568223165555,0.047503537497473214,0.05174853446533252,0.10673135233474833,0.12613705275924803,0.296543359611886,3.0220544176095308,0.0,0,1.0,0.0,1,1.0,0.8460444377217229
Graffiti,0.0,1.0283511291575809,0.031423290203327174,0.2199630314232902,0.038817005545286505,0.0036968576709796672,0.6913123844731978,2,0.23475046210720887,0.5286506469500925,0.0,0.0,0.0,0.0,0.018484288354898338,0.12939001848428835,0.08872458410351201,1.775171568099789,0.0,9,0.13863216266173753,0.10720887245841035,0.038817005545286505,0.029574861367837338,0.04621072088724584,0.036968576709796676,0.04066543438077634,0.1423290203327172,0.11645101663585952,0.3031423290203327,2.9250390255893883,0.0,0,1.0,0.0,0,1.0,0.8460444377217229
Drainage,1.0,1.0198455640082686,0.0,0.0,0.0,1.0,-1.0,2,0.2028985507246377,0.7546910755148741,0.0,0.0,0.0,0.0,0.0,0.0,0.042410373760488174,0.9667076592103193,0.0,9,0.0540045766590389,0.07322654462242563,0.06559877955758962,0.08771929824561403,0.11243325705568269,0.11060259344012205,0.08848207475209764,0.09839816933638444,0.11334858886346301,0.196186117467582,3.2309306819728323,0.0,0,1.0,0.0,0,0.0,0.0
Graffiti,0.0,0.9590990915996379,0.1,0.15208333333333332,0.06510416666666667,0.0359375,0.6843750000000001,1,0.3567708333333333,0.14479166666666668,0.042708333333333334,0.0515625,0.0609375,0.08333333333333333,0.025520833333333333,0.058854166666666666,0.17552083333333332,2.7099312760483167,0.03958333333333333,9,0.0953125,0.10364583333333334,0.05260416666666667,0.06770833333333333,0.09375,0.090625,0.058333333333333334,0.08541666666666667,0.09791666666666667,0.2546875,3.1558728948909813,0.0,0,1.0,0.0,0,1.0,0.7665960538955932
Graffiti,0.0,0.9696439600215409,0.21456072803640183,0.0,0.005250262513125656,0.0,0.19075953797689885,1,0.6447322366118305,0.3552677633881694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9386848295979517,0.0,9,0.07385369268463424,0.08225411270563528,0.061953097654882744,0.08190409520476023,0.10360518025901296,0.09135456772838642,0.08120406020301014,0.10255512775638782,0.09625481274063703,0.22506125306265312,3.2129755294982902,0.0,0,1.0,0.0,0,0.4942247112355618,0.7665960538955932
Graffiti,0.0,0.9362001597367607,0.01126126126126126,0.018018018018018018,0.022972972972972974,0.046396396396396394,0.7873873873873874,5,0.08018018018018018,0.17657657657657658,0.036936936936936934,0.09009009009009009,0.5265765765765765,0.08963963963963964,0.0,0.0,0.0,2.021400793122828,0.5049549549549549,9,0.07342342342342342,0.07792792792792792,0.0891891891891892,0.10675675675675676,0.109009009009009,0.09684684684684684,0.07657657657657657,0.08738738738738738,0.08378378378378379,0.1990990990990991,3.248316699970588,0.0,0,1.0,0.0,0,0.43018018018018017,0.7782599378994378
Graffiti,0.5784883720930233,0.9054425184851685,0.2180232558139535,0.0,0.10174418604651163,0.5552325581395349,-0.11046511627906974,2,0.32848837209302323,0.6715116279069767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9133744892369076,0.5494186046511628,9,0.0872093023255814,0.09593023255813954,0.046511627906976744,0.06395348837209303,0.061046511627906974,0.0755813953488372,0.061046511627906974,0.08430232558139535,0.1511627906976744,0.27325581395348836,3.0893355392799595,0.0,0,1.0,0.0,0,0.0436046511627907,0.0
Graffiti,0.009465270334835553,1.0006334525412268,0.9446933794759882,0.0,0.8668534755491277,0.00012913056391317262,0.012654795263490915,1,0.9143864361255666,0.08557482470525948,0.0,0.0,0.0,0.0,0.0,0.0,3.873916917395178e-05,0.4221427163793166,0.0025567851654808176,9,0.07250681163724643,0.08348290956986609,0.056972404798491756,0.07078937513720122,0.09248330987461423,0.09000400304748131,0.08190751669012539,0.10159992768688421,0.11932955411216281,0.23092418744592658,3.194936975000005,0.0596970596970597,1,2.560819674277567,0.21129348953714844,0,0.04435634870417479,0.0
Graffiti,0.0,1.0280783563185545,0.9367779459804,0.0,0.13429208827981834,0.0,0.0,1,0.96207473508087,0.03792526491912995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2326973699075467,0.0003186997052027727,9,0.07955541391124213,0.09381722571906621,0.06322205401960003,0.06911799856585132,0.07879850211138555,0.07401800653334396,0.07509361803840331,0.10413512867500598,0.11489124372559956,0.24735080870050194,3.1734412150948454,0.0,0,1.0,0.0,0,0.0,0.0
Graffiti,0.0,1.020843103846108,0.9619640387275242,0.0,0.16478058594241166,0.0,0.0,1,0.9696341003394945,0.030365899660505468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19622352069715637,0.0,9,0.07814661134163209,0.08663397460077958,0.0681503835030806,0.07141959009178926,0.08487363259147492,0.08066138564063875,0.0768263548346536,0.10134540424996856,0.11668552747390921,0.23525713567207343,3.19605998516935,0.0,0,1.0,0.0,0,0.0,0.0
Wetspot,0.2847382755787649,0.9810631975048626,0.9871596907251303,1.1254544022148942e-06,0.41580475617030377,8.778544337276175e-05,0.0073981745129596075,1,0.9927340663793006,0.006220949208242828,0.0,0.0,0.0,0.0,0.0,0.0,0.0010449844124565293,0.06638325995979649,0.08482943738534433,9,0.0759704230583098,0.0878569097273024,0.06122471948049025,0.07071961554477621,0.08510573644108808,0.08714899890830922,0.0831339403284076,0.10291436417453546,0.11231584752343758,0.2336094448133434,3.1973457554771656,0.011028890414504857,9,4.664088490782677,0.07585705231696943,1,0.011519588533870551,0.0
Rust,0.09219634990560101,0.9999393417608328,0.9848568281938326,0.0,0.9853288231592197,0.010541220893643802,0.1496617369414726,1,0.9955947136563876,0.004326620516047829,0.0,0.0,0.0,0.0,0.0,0.0,7.866582756450598e-05,0.041388964246921484,0.23096286972938956,4,0.06187067337948395,0.08373977344241662,0.0579767149150409,0.08149779735682819,0.1948552548772813,0.11040748898678414,0.07166456891126495,0.09353366897419761,0.06430931403398364,0.1801447451227187,3.1840297244968654,0.7017385147891756,0,1.0,0.03269729591890082,0,0.6352658904971681,0.2708338723321258
Rust,0.0,0.9347368421052632,0.996875,0.0,0.996875,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.04375,0.046875,0.053125,0.109375,0.215625,0.159375,0.078125,0.096875,0.05625,0.140625,3.1232764966915436,0.0,0,1.0,0.0,0,0.0,0.0
Rust,0.0,0.9370215440296494,1.0,0.0,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.020446096654275093,0.04275092936802974,0.040892193308550186,0.11895910780669144,0.2992565055762082,0.1821561338289963,0.09851301115241635,0.06319702602230483,0.046468401486988845,0.08736059479553904,2.9256669127951667,0.0,0,1.0,0.0,0,0.0,0.0
Rust,0.0,0.9707153235088779,1.0,0.0,0.5761316872427984,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0205761316872428,0.06584362139917696,0.01646090534979424,0.102880658436214,0.2880658436213992,0.23868312757201646,0.0823045267489712,0.0823045267489712,0.01646090534979424,0.08641975308641975,2.8152053274897306,0.0,0,1.0,0.0,0,0.0,0.0
Rust,0.0,0.9656749662505834,1.0,0.0,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.04328018223234624,0.06605922551252848,0.025056947608200455,0.0683371298405467,0.2984054669703872,0.20501138952164008,0.07289293849658314,0.08656036446469248,0.03644646924829157,0.0979498861047836,2.9255751725387373,0.0,0,1.0,0.0,0,0.0,0.0
Rust,0.0,1.0216462822752863,1.0,0.0,0.9557522123893806,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.09734513274336283,0.08849557522123894,0.017699115044247787,0.061946902654867256,0.12389380530973451,0.09734513274336283,0.11504424778761062,0.11504424778761062,0.07079646017699115,0.21238938053097345,3.1517562844410287,0.0,0,1.0,0.0,0,0.0,0.0
Rust,0.0,0.9903635990257689,1.0,0.0,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.05614567526555387,0.12898330804248861,0.027314112291350532,0.030349013657056147,0.14871016691957512,0.07738998482549317,0.05614567526555387,0.12139605462822459,0.06676783004552352,0.2867981790591806,2.9839171971861917,0.0,0,1.0,0.0,0,0.0,0.0
Rust,0.963302752293578,1.0016510731975785,1.0,0.0,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.05504587155963303,0.06422018348623854,0.13761467889908258,0.1651376146788991,0.21100917431192662,0.1743119266055046,0.11009174311926606,0.03669724770642202,0.045871559633027525,2.9497897683856458,1.0,0,1.0,0.0,0,0.0,0.0
Rust,0.0,0.9972303558510454,1.0,0.0,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0625,0.0625,0.0125,0.13125,0.16875,0.15625,0.075,0.125,0.05,0.15625,3.104989896577036,0.0,0,1.0,0.0,0,0.0,0.0
Rust,0.0,0.9709568685489182,1.0,0.0,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.04891304347826087,0.051630434782608696,0.057065217391304345,0.06793478260869565,0.15760869565217392,0.16576086956521738,0.09239130434782608,0.10869565217391304,0.06793478260869565,0.18206521739130435,3.159384076666002,0.0,0,1.0,0.0,0,0.0,0.0
Rust,0.0,0.9601519326356087,1.0,0.0,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.05566218809980806,0.13051823416506717,0.046065259117082535,0.05950095969289827,0.15930902111324377,0.1401151631477927,0.08061420345489444,0.07869481765834933,0.05758157389635317,0.19193857965451055,3.1572645640158656,0.0,0,1.0,0.0,0,0.0,0.0
Rust,0.0,0.9575413830991573,1.0,0.0,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.050761421319796954,0.09137055837563451,0.050761421319796954,0.06852791878172589,0.1598984771573604,0.09390862944162437,0.03553299492385787,0.1319796954314721,0.07106598984771574,0.24619289340101522,3.0859652360134704,0.0,0,1.0,0.0,0,0.0,0.0
Rust,0.0,0.9699234354434358,1.0,0.0,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.05216284987277354,0.1005089058524173,0.05343511450381679,0.054707379134860054,0.1628498727735369,0.11323155216284987,0.11450381679389313,0.11068702290076336,0.06361323155216285,0.1743002544529262,3.194427015588023,0.0,0,1.0,0.0,0,0.0,0.0
Rust,0.0,0.9702422915979596,1.0,0.0,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.05472636815920398,0.0845771144278607,0.03233830845771144,0.06965174129353234,0.21641791044776118,0.19154228855721392,0.05721393034825871,0.08208955223880597,0.05223880597014925,0.15920398009950248,3.069914549525147,0.0,0,1.0,0.0,0,0.0,0.0
Rust,0.0,1.0190751445086705,1.0,0.0,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.03164556962025317,0.08227848101265822,0.10759493670886076,0.10759493670886076,0.14556962025316456,0.13291139240506328,0.06329113924050633,0.10759493670886076,0.056962025316455694,0.16455696202531644,3.1998782721313663,0.0,0,1.0,0.0,0,0.0,0.0
Rust,0.0,0.9924282232598176,1.0,0.0,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.055248618784530384,0.03867403314917127,0.049723756906077346,0.10497237569060773,0.20994475138121546,0.1712707182320442,0.07734806629834254,0.09944751381215469,0.055248618784530384,0.13812154696132597,3.1197942355221837,0.0,0,1.0,0.0,0,0.0,0.0
Rust,0.0,0.9441993424660025,0.9983333333333333,0.0,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.052222222222222225,0.085,0.04888888888888889,0.07611111111111112,0.18555555555555556,0.10388888888888889,0.06555555555555556,0.11666666666666667,0.06833333333333333,0.19777777777777777,3.1569854181081385,0.0,0,1.0,0.0,0,0.0,0.0
Rust,0.0,0.9973284516663216,1.0,0.0,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.04054054054054054,0.10810810810810811,0.0945945945945946,0.0472972972972973,0.25675675675675674,0.10810810810810811,0.10135135135135136,0.11486486486486487,0.04054054054054054,0.08783783783783784,3.1041074706699123,0.0,0,1.0,0.0,0,0.0,0.0
Rust,0.0,0.9435891797771992,0.9974937343358395,0.0,0.9949874686716792,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.05012531328320802,0.03508771929824561,0.03258145363408521,0.11528822055137844,0.2556390977443609,0.19548872180451127,0.09022556390977443,0.07769423558897243,0.040100250626566414,0.10776942355889724,3.0016318404843383,0.0,0,1.0,0.0,0,0.0,0.0
Rust,0.0,0.9939458689458689,1.0,0.0,0.9838709677419355,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.08064516129032258,0.06451612903225806,0.06451612903225806,0.11290322580645161,0.20161290322580644,0.12096774193548387,0.14516129032258066,0.06451612903225806,0.03225806451612903,0.11290322580645161,3.1672315323953906,0.0,0,1.0,0.0,0,0.0,0.0
Rust,0.0,0.9053168463665878,1.0,0.0,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027210884353741496,4,0.02040816326530612,0.030612244897959183,0.017006802721088437,0.08333333333333333,0.4744897959183674,0.15136054421768708,0.07312925170068027,0.047619047619047616,0.04081632653061224,0.061224489795918366,2.510080326059968,0.0,0,1.0,0.0,0,0.0,0.0
Rust,0.0,0.9211368861024033,0.99867197875166,0.0,0.7397078353253652,0.0,0.0,1,0.9920318725099602,0.00796812749003984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06699980460833312,0.0,4,0.035856573705179286,0.055776892430278883,0.055776892430278883,0.09827357237715803,0.21381142098273573,0.19256308100929614,0.10358565737051793,0.06772908366533864,0.05179282868525897,0.1248339973439575,3.0969871772985975,0.34926958831341304,1,3.0,0.44190670232718177,0,0.4116865869853918,0.5365584216296587
Rust,0.06629834254143646,1.0183167568092117,0.9703199280483105,0.0030836438391365797,0.8152383399717332,0.01606064499550302,0.1293845560837723,1,0.9955030194012592,0.004496980598740845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041535344561728325,0.9173840421431325,4,0.04329949890787614,0.05653347038417063,0.06719773866118463,0.13066940768341256,0.2424514968521136,0.1356803289220095,0.07953231401773095,0.06899653090068097,0.05344982654503405,0.12218938712578697,3.1155311570389568,0.23589875369394836,1,8.489582919634707,0.17179606773406922,0,0.425414364640884,0.336227219984502
Rust,0.525679758308157,1.2125658125658125,0.8187311178247734,0.0,0.8187311178247734,0.18126888217522658,0.6374622356495467,1,0.9697885196374623,0.030211480362537766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19545131522071332,1.0,4,0.02416918429003021,0.021148036253776436,0.015105740181268883,0.1027190332326284,0.5468277945619335,0.13897280966767372,0.015105740181268883,0.01812688821752266,0.03927492447129909,0.07854984894259819,2.215921903609935,1.0,0,1.0,0.0,0,1.0,0.2708338723321258
Rust,0.0,0.9891769804551236,0.8241758241758241,0.0,0.3813186813186813,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2153846153846154,4,0.03736263736263736,0.06043956043956044,0.06923076923076923,0.13296703296703297,0.210989010989011,0.17142857142857143,0.0956043956043956,0.06703296703296703,0.046153846153846156,0.1087912087912088,3.123536083555481,0.0,0,1.0,0.0,0,0.0,0.0
Rust,0.0,0.9536978029440342,0.586405529953917,0.00576036866359447,0.3490783410138249,0.0,0.0,1,0.9700460829493087,0.029953917050691243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1941607014610993,0.0,4,0.02880184331797235,0.03917050691244239,0.044930875576036866,0.10829493087557604,0.29493087557603687,0.22350230414746544,0.08525345622119816,0.044930875576036866,0.03571428571428571,0.0944700460829493,2.878780659959048,0.0,0,1.0,0.0,0,0.0,0.0
Rust,0.0,0.9558446583655101,0.18861836315635083,0.11733646230566148,0.07274860662951012,0.0,0.0,1,0.8803168084482252,0.11088295687885011,0.00792021120563215,0.0,0.0,0.0,0.0,0.0,0.0008800234672924611,0.5779317914985248,0.012026987386330302,9,0.06600176004693459,0.07949545321208566,0.05250806688178351,0.0753886770313875,0.17600469345849223,0.1343502493399824,0.09386916984452918,0.07832208858902905,0.06600176004693459,0.1780580815488413,3.194084979887862,0.0,0,1.0,0.0,0,0.14843062481666178,0.46521793077948614
Rust,0.0,0.9545610122197897,0.0766847405112316,0.020914020139426802,0.015491866769945779,0.0,0.0,1,0.9790859798605732,0.020914020139426802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14654220222874623,0.0,9,0.06506584043377227,0.0766847405112316,0.054221533694810226,0.08288148721920992,0.14794732765298219,0.14717273431448488,0.09372579395817196,0.08597986057319908,0.07436096049573973,0.17195972114639815,3.2211140640491593,0.0,0,1.0,0.0,0,0.0,0.0
Rust,0.308890925756187,0.8722344024162408,0.9975557592422853,0.0,0.9764741827069966,0.0012221203788573174,0.23648029330889092,1,0.998166819431714,0.0018331805682859762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019308537595182276,0.9413382218148487,4,0.03941338221814849,0.058967308279865564,0.06691109074243813,0.11518484570730217,0.2832263978001833,0.14390467461044912,0.08035441490986862,0.05591200733272227,0.04338527344943477,0.11274060494958753,3.03915451842375,0.1729300336083104,1,3.434782048717504,0.3381274325265909,0,0.14421020470516346,0.0
Rust,0.3146551724137931,1.1592741721667015,1.0,0.0,1.0,0.0,0.9913793103448276,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,0.04310344827586207,0.07758620689655173,0.06465517241379311,0.125,0.40948275862068967,0.09913793103448276,0.034482758620689655,0.021551724137931036,0.02586206896551724,0.09913793103448276,2.7239194131599467,0.8922413793103449,0,1.0,0.0,0,0.9224137931034483,0.2708338723321258
